优惠活动,会场,卖家地址,原价,快递费,服务保障,标题,现价
"满199减10,满299减30,满499减60,可跨店",洗护主会场,湖北武汉,130.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,滋源无硅油生姜洗发水露 (油性） 正品强根固发控油蓬松洗头膏,89.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,184.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,资生堂惠润绿野芳香洗护套装600ml*2+220ml*2进口无硅油洗发水,92.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,185.3,快递: 0.0,乐买宝;正品保证;赠运费险;极速退款;七天退换,【双11】多芬沐浴露/乳丰盈宠肤乳木果+深层营润正品套装730g*3,84.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,112.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,资生堂 可悠然沐浴露套装550ml*2 新香型 花漾之恋+恬静清香,78.4
"满199减10,满299减30,满499减60,可跨店",洗护主会场,北京,107.7,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【大促】舒肤佳沐浴露家庭装 男女士持久留香沐浴乳套装700ml*3,69.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,北京,239.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【双11】佳洁士闪耀炫白牙贴14对 牙齿美白去牙渍黄牙 美国进口,119.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,109.8,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,LION/狮王牙刷 细齿洁弹力护龈牙刷 软毛细毛牙刷10支装 成人牙刷,49.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,207.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【领券立减10元】施华蔻怡然植物染发霜3盒无氨盖白发单盒仅需33,99.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,207.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【领券立减10元】施华蔻怡然植物染发霜3盒无氨盖白发单盒仅需33,99.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,207.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【领券立减10元】施华蔻怡然植物染发霜3盒无氨盖白发单盒仅需33,99.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,207.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【领券立减10元】施华蔻怡然植物染发霜3盒无氨盖白发单盒仅需33,99.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,207.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【领券立减10元】施华蔻怡然植物染发霜3盒无氨盖白发单盒仅需33,99.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,云南昆明,182.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【库存告急 抢先购买】云南白药牙膏全家福超值6支套装 养护牙龈,86.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,207.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【领券立减10元】施华蔻怡然植物染发霜3盒无氨盖白发单盒仅需33,99.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,207.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【领券立减10元】施华蔻怡然植物染发霜3盒无氨盖白发单盒仅需33,99.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,广东广州,179.0,快递: 0.0,正品保证;赠运费险;极速退款;七天退换,舒适达速效抗敏全面牙龈护理抗过敏牙膏4支套装 清新口气,89.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,207.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【领券立减10元】施华蔻怡然植物染发霜3盒无氨盖白发单盒仅需33,99.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,207.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【领券立减10元】施华蔻怡然植物染发霜3盒无氨盖白发单盒仅需33,99.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,207.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【领券立减10元】施华蔻怡然植物染发霜3盒无氨盖白发单盒仅需33,99.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,207.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【领券立减10元】施华蔻怡然植物染发霜3盒无氨盖白发单盒仅需33,99.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,207.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【领券立减10元】施华蔻怡然植物染发霜3盒无氨盖白发单盒仅需33,99.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,207.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【领券立减10元】施华蔻怡然植物染发霜3盒无氨盖白发单盒仅需33,99.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,207.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【领券立减10元】施华蔻怡然植物染发霜3盒无氨盖白发单盒仅需33,99.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,207.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【领券立减10元】施华蔻怡然植物染发霜3盒无氨盖白发单盒仅需33,99.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,139.8,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【已狂售20万套】苏菲超熟睡夜用420+290+日用弹力贴身棉柔组合,69.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,113.3,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,包邮高露洁备长炭牙膏120g*4+炭旋丝牙刷双支*2 深层清洁口气清新,38.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,广东广州,179.8,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,ABC卫生巾棉柔纤薄防侧漏日夜用组合纯棉官方正品包邮A4,69.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,福建厦门,147.5,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,七度空间卫生巾少女纯棉日用夜用组合超薄超长混合装姨妈巾正品,69.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,福建厦门,139.9,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【升级加量装132抽】心相印婴儿专用抽纸/面巾纸无香餐巾纸18包,67.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,湖北武汉,129.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,清风原木抽纸 金装3层M号宽纸巾 卫生纸面巾纸整箱150抽*20包,49.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,166.5,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,正式高洁丝卫生巾亲亲棉丝薄日用14包+纤巧夜用3包+送迷你巾1包,59.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,125.8,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,维达卷纸蓝色经典有芯纸巾 3层27卷140g卫生纸卷筒纸厕所纸整箱c2,49.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,福建厦门,117.8,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,心相印卷纸 妇婴专用柔肤卷筒纸 共30卷卫生纸BT1410,58.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,广东广州,299.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【共20斤多】立白洗衣液6瓶装+送40元礼包  不添加荧光增白剂,99.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,129.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,威猛先生洁厕液洁厕灵净宝厕所马桶除臭去垢洁厕剂4200g,59.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,120.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,洁柔卷纸卫生纸纸巾整箱套装 Face黑面子4层卷筒纸厕纸*27卷,44.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,北京,239.6,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【双11】碧浪机洗手洗洁护如新洗衣液3kg*4瓶24斤一年量套装,139.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,江苏无锡,249.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【1套减10  2套减30】超能植翠低泡洗衣液1.5kg*5瓶,99.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,149.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,滴露消毒液家用杀菌衣物宠物狗狗地板洗衣皮肤消毒1.5Lx2,89.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,219.8,快递: 0.0,乐买宝;正品保证;赠运费险;极速退款;七天退换,【双11】清扬洗发水/露男士活力运动薄荷去屑正品套装750ml*2,89.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,广东广州,199.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【食品用】立白洗洁精 4大瓶送1瓶 双11钜惠49.9元 食品用升级版,49.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,196.8,快递: 0.0,乐买宝;正品保证;赠运费险;极速退款;七天退换,【双11】多芬洗发水/乳护发素密集滋养修护柔顺正品套装700ml*2,89.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,北京,170.5,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,VS沙宣洗发水 修护水养洗发露护发素500ml洗护套装柔顺洗头膏男女,85.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,北京,133.8,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【双11】潘婷丝质顺滑洗发水/露护发素套装正品男女750ml+400ml,65.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,232.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,丝蓓绮奢耀柔艳洗护套装750ml*2+400ml*2资生堂洗发水,116.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,北京,128.6,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【双11】飘柔洗发水滋润去屑洗发露止痒男女士洗头膏500ml*3正品,66.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,江苏苏州,162.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【双11】欧莱雅美发摩洛哥精油润养洗发水护发素套装1.8L 包邮,98.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,江苏苏州,162.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【双11】欧莱雅美发洗发水透明质酸无硅油洗护套装1.8L 补水控油,98.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,湖北武汉,80.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,滋源无硅油无患子洗发水露（油性）男女士控油清爽洗头水正品包邮,59.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,151.0,快递: 0.0,正品保证;公益宝贝;赠运费险;极速退款;七天退换,【双11】力士洗发水/乳护发素新活炫亮柔亮修复正品套装750ml*2,76.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,208.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,水之密语净澄水活倍润洗护套装600ml*2+200ml*2日本资生堂洗发水,104.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,124.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,日本进口资生堂惠润植物无硅油洗发水套装绿野芳香洗发露600ml*2,86.8
"满199减10,满299减30,满499减60,可跨店",洗护主会场,广东广州,259.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【11-11】威露士极是无硅油洗发水护发素6瓶套装,79.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,236.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【正式限时5折】白吕洗发水 臻参葆凝时焕活洗护套装400g+400ml,118.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,504.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【双11】法国馥绿德雅复合精油强健洗发水无硅油防脱洗发露,218.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,江苏苏州,76.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【双11】法国淳萃水舞樱花柔顺莹亮洗发水露护发素400ml*2 包邮,49.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,北京,119.8,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【双11】伊卡璐迷迭薄荷水润无硅油洗发水护发素套装750ml正品,85.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,158.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【最后一波，买2免1】斐丝丽雏菊无硅油洗发水护发素洗护大套装,79.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,191.9,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,Lux力士小晶钻 无硅油洗发水露+精华护发素套装 臻璨修护男女正品,89.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,240.0,快递: 0.0,正品保证;赠运费险;极速退款;七天退换,资生堂水之密语净澄水活倍润洗发水1400ml+护发600ml 补水保湿,120.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,88.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,美源染发剂日本进口染发膏正品植物配方男士染发一洗黑自然按压,56.7
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,88.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,美源染发剂日本进口染发膏正品植物配方男士染发一洗黑自然按压,56.7
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,88.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,美源染发剂日本进口染发膏正品植物配方男士染发一洗黑自然按压,56.7
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,88.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,美源染发剂日本进口染发膏正品植物配方男士染发一洗黑自然按压,60.64
"满199减10,满299减30,满499减60,可跨店",洗护主会场,广东广州,189.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,美多丝 护发精油摩洛哥免洗头发精油烫染干枯毛躁直卷发修复护理,88.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,江苏苏州,158.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【双11】欧莱雅美发奇焕润发护发精油免洗100ml*2 滋养修复包邮,109.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,104.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【领券立减10元】施华蔻迷浪弹力素乳液清爽不粘保湿定型100ml*2,52.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,江苏苏州,158.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【双11】欧莱雅美发奇焕润发护发精油免洗100ml*2 滋养修复包邮,109.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,江苏苏州,158.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【双11】欧莱雅美发奇焕润发护发精油免洗100ml*2 滋养修复包邮,109.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,四川成都,138.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,维达卷纸无芯纸巾柔韧3层卫生纸 6提共60卷 婴儿可用卷筒纸厕纸,51.12
"满199减10,满299减30,满499减60,可跨店",洗护主会场,北京,79.6,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,VS沙宣 劲强挺立发泥50g*2男士造型亚光质感蓬松强力持久定型发泥,54.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,138.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,Tempo得宝抽纸4层90抽18包无味德宝软抽纸巾 面巾纸 餐巾纸,68.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,江苏苏州,189.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,双 I 1 Tempo得宝抽纸巾擦手纸卫生纸德宝进口原浆 整箱18包,69.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,130.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,妮飘卷筒卫生纸 卷筒纸家用厕纸卷纸 3层*400节*20卷,47.8
"满599元,省100元,享包邮",洗护主会场,广东广州,102.4,快递: 0.00,门店自提;正品保证;极速退款;七天退换,【详情页领券减5元】清风淡绿花抽纸 柔韧2层200抽*20包纸巾,35.9
"满599元,省100元,享包邮",洗护主会场,广东广州,71.9,快递: 0.00,门店自提;正品保证;极速退款;七天退换,清风 卷纸 原木纯品3层270段27卷卷筒卫生纸（整箱销售）,39.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,四川成都,100.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,洁柔抽纸 高端face纸巾 百花香餐巾纸3层擦手纸面巾纸 整箱共18包,39.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,江苏苏州,152.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,妮飘HelloKitty新品抽纸家庭面巾纸餐巾纸 M码 3层*130抽*18包,49.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,79.9,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,妮飘抽取式湿纸巾湿巾 方沁香型 马鞭草精油替换装 32片 6包装,35.8
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,59.9,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,Tempo得宝无味迷你手帕纸4层加厚餐巾纸手帕纸72包 德宝面巾纸,49.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,湖北武汉,89.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,清风家用卫生纸卷筒纸 厨房纸巾吸油吸水大卷纸 75张整箱8卷,26.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,161.1,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,舒洁湿厕纸卫生湿巾 家庭装40片9包装 私处清洁干净舒爽【大促】,74.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,42.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,心相印3层手帕纸C2710冬己系列10包装面巾纸 6条组合,25.92
"满199减10,满299减30,满499减60,可跨店",洗护主会场,北京,139.8,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,11护舒宝超净棉卫生巾日用夜用组合装纯棉超长姨妈巾超薄132片,69.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,159.8,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【11.11号0点开抢】苏菲裸感S230+裸感S250+超熟睡420Air气垫组合,79.9
,洗护主会场,广东深圳,230.4,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,全棉时代 奈丝公主卫生巾 超薄亲肤日夜用2月装X2组共16包装,115.2
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,145.8,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,正式高洁丝卫生巾组合亲亲棉丝薄日用108片装新老包装随机发货,59.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,广东广州,178.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,ABC卫生巾 超薄0.1cm棉柔防侧漏组合 日用夜用套装官方正品包邮A2,62.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,福建厦门,148.8,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,七度空间卫生巾少女系列纯棉姨妈巾超薄超长日用夜用熟睡420组合,69.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,湖北武汉,129.8,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,洁婷卫生巾透气棉柔日夜混合装组合100片姨妈巾批发正品卫生棉,59.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,广东广州,158.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,free卫生巾组合 棉柔防漏日用夜用迷你姨妈巾套装,65.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,江苏苏州,132.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【双11】怡丽新素肌感棉柔纤巧卫生巾410超长夜用10包套装,62.9
"满599元,省100元,享包邮",洗护主会场,广东广州,79.9,快递: 0.00,门店自提;正品保证;极速退款;七天退换,七度空间卫生巾少女系列纯棉超薄日用夜用超长9包姨妈巾组合装,44.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,157.2,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,力士精油香氛沐浴乳幽莲魅肤+迷情花语沐浴露套装,67.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,北京,109.6,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【大促】OLAY玉兰油沐浴露清爽青瓜深润滋养沐浴套装洁净滋养,59.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,广东广州,129.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【11-11】威露士滋润嫩肤沐浴露2大瓶装清洁,50.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,广东广州,169.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,【11-11】威露士泡沫洗手液抑菌滋润300mlX4送免洁洗手液4瓶,49.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,112.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,日本进口资生堂可悠然美肌沐浴露套装男女持久留香美肤沐浴乳正品,78.4
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,89.8,快递: 0.0,正品保证;赠运费险;极速退款;七天退换,【双11】Lynx凌仕男士醒体沐浴露契合+续锐清爽持久留香沐浴乳,49.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,81.3,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,六神沐浴露清新滋润沐浴露2L送200ml男女沐浴露持久留香正品包邮,49.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,198.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,资生堂惠润沐浴露套装650ml*3+惠润洗发水220ml 持久留香原装进口,99.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,北京,87.6,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【大促】舒肤佳泡沫洗手液樱花香型白茶香型家庭装正品,59.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,177.0,快递: 0.00,正品保证;公益宝贝;赠运费险;极速退款;七天退换,thefaceshop菲诗小铺香水女士沐浴露套装 滋润保湿 持久留香 包邮,88.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,北京,140.4,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,11美国进口 佳洁士3Dwhite热感美白牙膏套装牙齿去黄去牙渍去烟渍,69.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,北京,130.4,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,11欧乐B/OralB护龈牙膏套装成人牙龈肿痛出血清新口气去口臭清火,64.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,上海,116.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,狮王日本原装进口酵素洁净防护牙膏套装 成人牙膏 亮白护理牙龈,49.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,广东广州,119.0,快递: 0.00,乐买宝;正品保证;赠运费险;极速退款;七天退换,舒客舒克牙膏套装 牙齿美白清火去牙渍牙膏3盒共720g,49.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,北京,72.5,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【大促】舒肤佳混装香皂3块装（纯白+柠檬+芦荟）*5 套装,59.9
"满199减10,满299减30,满499减60,可跨店",洗护主会场,江苏苏州,136.0,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,ora2皓乐齿果味牙膏140g*3+牙膏旅行装40g*2,68.0
"满199减10,满299减30,满499减60,可跨店",洗护主会场,江苏徐州,113.4,快递: 0.00,正品保证;赠运费险;极速退款;七天退换,【买100返100  20:00--20:30】黑人超白苹果茶倍健百里香组合,54.9
